ts_code,open,high,low,close,change,pct_chg,amount
002628.SZ,3.51,3.58,3.5,3.53,-0.02,-0.5634,25458.056
002629.SZ,1.95,1.98,1.93,1.96,0.0,0.0,6252.825
002630.SZ,3.29,3.36,2.92,3.19,0.14,4.5902,1275882.668
002631.SZ,6.11,6.11,5.98,6.02,-0.09,-1.473,17963.43
002632.SZ,6.31,6.37,6.26,6.26,-0.05,-0.7924,16162.848
002633.SZ,6.8,6.85,6.72,6.78,-0.01,-0.1473,3640.285
002634.SZ,6.7,7.36,6.61,7.36,0.67,10.0149,101406.975
002635.SZ,13.98,14.04,13.68,13.75,-0.15,-1.0791,63587.874
002636.SZ,14.65,15.31,14.59,14.91,0.42,2.8986,400993.942
002637.SZ,14.91,14.91,14.67,14.76,-0.14,-0.9396,65895.472
002638.SZ,2.0,2.05,1.95,2.03,0.02,0.995,62148.71
002639.SZ,7.8,8.1,7.72,7.73,-0.85,-9.9068,849087.176
002640.SZ,4.09,4.15,4.02,4.04,-0.06,-1.4634,103016.915
002641.SZ,6.78,6.9,6.72,6.85,0.09,1.3314,39198.532
002642.SZ,4.32,4.38,4.25,4.25,-0.08,-1.8476,46285.355
002643.SZ,17.66,17.9,17.36,17.39,-0.21,-1.1932,134718.291
002644.SZ,7.27,7.38,7.27,7.29,0.02,0.2751,17188.256
002645.SZ,15.01,15.43,14.61,14.69,-0.19,-1.2769,293127.881
002646.SZ,16.32,16.46,15.7,15.87,-0.53,-3.2317,359679.668
002647.SZ,13.5,14.2,13.2,13.7,0.12,0.8837,928370.247
002648.SZ,38.04,41.84,37.96,39.87,1.83,4.8107,861446.646
002649.SZ,10.04,10.06,9.72,9.73,-0.27,-2.7,120376.983
002650.SZ,5.99,6.15,5.96,6.05,0.08,1.34,55820.517
002651.SZ,9.4,9.63,9.36,9.46,0.06,0.6383,23179.76
002652.SZ,3.56,3.58,3.49,3.51,-0.04,-1.1268,12837.363
002653.SZ,27.45,27.76,26.25,26.29,-0.78,-2.8814,118246.256
002654.SZ,3.58,3.78,3.58,3.67,0.06,1.662,41737.118
002655.SZ,7.05,7.14,7.0,7.04,-0.02,-0.2833,50592.957
002656.SZ,1.61,1.64,1.57,1.59,-0.04,-2.454,11056.565
002657.SZ,11.06,11.14,10.95,10.96,-0.09,-0.8145,46206.395
002658.SZ,8.71,8.87,8.63,8.64,-0.16,-1.8182,141567.855
002659.SZ,4.23,4.33,4.17,4.25,0.03,0.7109,62661.754
002660.SZ,6.94,6.94,6.78,6.85,-0.06,-0.8683,23518.321
002661.SZ,15.17,15.26,15.11,15.12,-0.06,-0.3953,47490.755
002662.SZ,3.44,3.48,3.36,3.36,-0.07,-2.0408,74817.008
002663.SZ,1.78,1.8,1.73,1.73,-0.06,-3.352,32003.097
002664.SZ,13.5,14.55,13.46,13.82,0.29,2.1434,130215.096
002665.SZ,2.48,2.63,2.4,2.44,-0.06,-2.4,764029.847
002666.SZ,5.04,5.1,5.01,5.07,0.07,1.4,31328.546
002667.SZ,8.65,8.86,8.42,8.81,0.16,1.8497,50767.246
002668.SZ,5.21,5.28,5.13,5.14,-0.11,-2.0952,84048.736
002669.SZ,12.83,13.24,12.68,13.15,0.32,2.4942,62819.284
002670.SZ,10.8,10.98,10.42,10.45,-0.52,-4.7402,527241.92
002671.SZ,4.26,4.34,4.14,4.21,-0.04,-0.9412,22013.248
002672.SZ,7.72,7.83,7.67,7.73,-0.04,-0.5148,27371.76
002673.SZ,8.56,8.63,8.36,8.39,-0.17,-1.986,145121.005
002674.SZ,12.76,12.81,12.2,12.25,-0.49,-3.8462,34312.119
002675.SZ,19.02,19.45,18.69,18.72,-0.1,-0.5313,94143.527
002676.SZ,3.19,3.26,3.18,3.23,0.04,1.2539,18672.024
002677.SZ,21.29,22.25,21.2,21.61,0.23,1.0758,172966.603
002678.SZ,6.77,6.82,6.64,6.68,-0.12,-1.7647,8138.419
002679.SZ,10.99,11.11,10.7,10.74,-0.46,-4.1071,80814.989
002681.SZ,4.6,4.72,4.6,4.65,-0.01,-0.2146,64175.938
002682.SZ,3.21,3.27,3.2,3.2,-0.05,-1.5385,25587.818
002683.SZ,30.14,31.07,29.8,30.3,0.0,0.0,189745.098
002684.SZ,2.15,2.15,2.04,2.04,-0.11,-5.1163,22043.99
002685.SZ,3.96,4.0,3.92,3.93,-0.02,-0.5063,22975.237
002686.SZ,5.45,5.49,5.3,5.37,-0.12,-2.1858,11291.308
002687.SZ,5.83,5.89,5.8,5.82,-0.04,-0.6826,25817.874
002688.SZ,6.33,6.56,6.33,6.39,-0.05,-0.7764,114039.087
002689.SZ,3.12,3.15,3.08,3.09,-0.04,-1.278,17037.171
002690.SZ,45.67,47.22,45.2,46.09,0.47,1.0302,106086.644
002691.SZ,4.24,4.25,4.13,4.15,-0.05,-1.1905,10181.376
002692.SZ,3.01,3.01,2.87,2.93,-0.09,-2.9801,6744.246
002693.SZ,4.36,4.54,4.32,4.48,0.22,5.1643,44602.798
002694.SZ,2.38,2.41,2.36,2.37,-0.01,-0.4202,11239.593
002695.SZ,19.0,19.18,18.62,18.67,-0.49,-2.5574,87720.926
002696.SZ,5.39,5.39,5.31,5.33,-0.05,-0.9294,23020.797
002697.SZ,6.02,6.08,5.98,6.01,-0.02,-0.3317,59523.714
002698.SZ,14.07,14.17,13.51,13.66,-0.41,-2.914,124539.209
002699.SZ,5.5,5.51,5.21,5.24,-0.34,-6.0932,127815.74
002700.SZ,4.15,4.21,4.01,4.06,-0.14,-3.3333,16596.486
002701.SZ,5.8,5.82,5.62,5.63,-0.11,-1.9164,397802.278
002702.SZ,7.19,7.23,7.01,7.1,-0.35,-4.698,82401.238
002703.SZ,5.45,5.53,5.33,5.34,-0.16,-2.9091,55312.519
002705.SZ,36.41,36.96,34.55,34.76,-1.48,-4.0839,172990.67
002706.SZ,33.23,33.5,31.09,31.45,-1.99,-5.951,511509.348
002707.SZ,6.43,6.43,5.98,6.01,-0.51,-7.8221,263278.339
002708.SZ,6.33,6.33,6.18,6.19,-0.11,-1.746,17013.741
002709.SZ,105.57,108.21,103.3,104.68,-0.75,-0.7114,1305137.357
002712.SZ,4.78,4.78,4.69,4.71,-0.02,-0.4228,16375.753
002713.SZ,6.9,6.99,6.86,6.89,-0.06,-0.8633,11401.498
002714.SZ,111.13,112.66,106.9,106.97,-4.18,-3.7607,1839414.104
002715.SZ,15.8,15.94,15.65,15.67,-0.12,-0.76,5509.908
002716.SZ,2.46,2.54,2.45,2.46,0.0,0.0,27261.993
002717.SZ,2.94,2.96,2.92,2.92,-0.05,-1.6835,21958.351
002718.SZ,15.2,15.2,14.95,14.95,-0.26,-1.7094,6041.962
002719.SZ,9.13,9.28,9.06,9.19,-0.07,-0.7559,15562.371
002721.SZ,2.86,2.92,2.82,2.86,0.01,0.3509,12449.299
002722.SZ,11.13,11.24,10.99,11.05,-0.06,-0.5401,11193.92
002723.SZ,17.81,17.85,16.31,16.73,-0.93,-5.2661,84775.69
002724.SZ,9.47,10.25,9.45,9.98,0.37,3.8502,87387.966
002725.SZ,6.92,7.53,6.91,7.18,0.23,3.3094,25895.146
002726.SZ,11.8,12.06,11.56,11.61,-0.29,-2.437,176438.443
002727.SZ,44.37,44.8,41.8,42.55,-1.49,-3.3833,342974.52
002728.SZ,13.89,14.86,13.3,13.31,-0.59,-4.2446,211650.151
002729.SZ,42.6,42.88,42.23,42.88,0.28,0.6573,4937.846
002730.SZ,17.14,17.2,16.71,16.84,-0.31,-1.8076,80943.727
002731.SZ,6.15,6.24,6.06,6.1,-0.05,-0.813,11825.329
002732.SZ,22.93,23.28,22.75,22.92,-0.53,-2.2601,50821.417
002733.SZ,16.61,16.61,15.71,15.84,-0.9,-5.3763,151658.772
002734.SZ,12.52,13.04,12.43,12.53,0.21,1.7045,55826.461
002735.SZ,37.0,37.5,34.12,34.22,-3.31,-8.8196,170302.938
002736.SZ,10.81,10.88,10.64,10.66,-0.15,-1.3876,166436.177
002737.SZ,13.98,14.14,13.71,13.78,-0.23,-1.6417,76669.997
002738.SZ,30.34,31.08,29.71,29.95,-0.43,-1.4154,489054.335
002739.SZ,17.2,17.69,17.19,17.42,0.09,0.5193,337008.42
002740.SZ,4.32,4.38,4.24,4.25,-0.05,-1.1628,17840.585
002741.SZ,13.99,14.19,13.78,13.78,-0.3,-2.1307,49793.466
002742.SZ,6.1,6.68,6.09,6.68,0.61,10.0494,121304.149
002743.SZ,6.78,6.93,6.72,6.78,-0.01,-0.1473,21990.621
002745.SZ,13.5,13.68,13.14,13.16,-0.48,-3.5191,276394.457
002746.SZ,10.64,10.75,10.58,10.6,-0.11,-1.0271,19515.44
002747.SZ,31.85,33.19,31.6,31.96,0.06,0.1881,253809.545
002748.SZ,6.57,6.58,6.14,6.22,-0.31,-4.7473,18024.002
002749.SZ,10.75,10.75,10.41,10.49,-0.57,-5.1537,39292.745
002750.SZ,7.81,8.04,7.81,7.9,0.04,0.5089,35420.694
002751.SZ,18.55,18.69,18.13,18.25,-0.51,-2.7186,67724.137
002752.SZ,5.36,5.41,5.31,5.39,0.05,0.9363,9934.31
002753.SZ,8.36,8.44,8.15,8.15,-0.21,-2.512,27170.608
002755.SZ,15.7,15.7,15.7,15.7,1.43,10.021,18454.282
002756.SZ,57.3,58.1,54.59,55.19,-2.74,-4.7298,659332.178
002757.SZ,14.76,15.02,14.72,14.8,-0.06,-0.4038,26252.534
002758.SZ,10.73,10.73,9.98,10.49,-0.51,-4.6364,52679.448
002759.SZ,15.34,16.54,14.84,16.25,0.91,5.9322,613934.289
002760.SZ,17.52,17.85,17.47,17.77,0.24,1.3691,11450.892
002761.SZ,8.03,8.08,7.92,7.96,-0.08,-0.995,13787.979
002762.SZ,15.0,15.96,13.7,14.3,-0.92,-6.0447,1284679.749
002763.SZ,9.79,9.79,9.15,9.2,0.3,3.3708,286933.015
002765.SZ,5.91,6.22,5.6,5.87,0.02,0.3419,274581.452
002766.SZ,4.32,4.37,4.21,4.21,-0.14,-3.2184,10166.426
002767.SZ,10.19,10.66,10.16,10.18,-0.02,-0.1961,10666.54
002768.SZ,26.4,27.25,26.39,26.6,0.08,0.3017,52947.902
002769.SZ,6.02,6.09,5.9,5.99,-0.03,-0.4983,21420.537
002770.SZ,2.05,2.12,1.98,1.98,-0.1,-4.8077,61211.081
002771.SZ,10.56,10.67,10.48,10.5,-0.06,-0.5682,9402.21
002772.SZ,8.04,8.08,7.93,7.95,-0.12,-1.487,27704.16
002773.SZ,19.62,20.8,19.62,19.96,0.04,0.2008,727257.117
002774.SZ,6.26,6.33,6.21,6.29,0.03,0.4792,6615.192
002775.SZ,4.93,5.01,4.9,5.01,0.1,2.0367,31689.128
002776.SZ,3.06,3.07,2.92,2.95,-0.11,-3.5948,79968.261
002777.SZ,17.99,18.0,17.6,17.63,-0.46,-2.5428,72218.972
002778.SZ,23.88,24.11,23.18,23.25,-0.91,-3.7666,28443.796
002779.SZ,12.44,12.79,12.35,12.74,0.31,2.494,23332.023
002780.SZ,14.43,14.83,14.22,14.7,0.23,1.5895,18659.108
002781.SZ,7.51,7.52,7.27,7.3,-0.22,-2.9255,43171.418
002782.SZ,11.11,11.19,10.88,10.9,-0.21,-1.8902,46459.791
002783.SZ,9.23,9.35,9.15,9.3,0.04,0.432,20297.552
002785.SZ,17.1,18.97,17.1,18.01,0.72,4.1643,133876.446
002786.SZ,10.01,10.38,9.0,9.37,-0.63,-6.3,705501.404
002787.SZ,6.18,6.22,6.04,6.11,-0.09,-1.4516,22405.138
002788.SZ,7.7,7.83,7.67,7.7,0.0,0.0,24819.011
002789.SZ,12.6,14.29,12.6,13.34,-0.61,-4.3728,19783.846
002790.SZ,5.65,5.65,5.44,5.45,-0.17,-3.0249,25000.003
002791.SZ,181.1,189.0,180.0,182.0,0.01,0.0055,402122.898
002792.SZ,15.15,15.35,14.94,15.04,-0.11,-0.7261,31852.025
002793.SZ,9.39,9.7,9.39,9.47,0.03,0.3178,22266.95
002795.SZ,10.29,10.78,10.11,10.5,0.23,2.2395,18785.293
002796.SZ,10.83,11.27,10.7,10.97,0.12,1.106,33058.074
002797.SZ,6.73,6.76,6.52,6.55,-0.19,-2.819,478065.407
002798.SZ,20.12,20.2,19.54,19.65,-0.52,-2.5781,71758.406
002799.SZ,22.81,22.99,21.98,22.38,-0.16,-0.7098,121010.333
002800.SZ,18.9,19.28,18.82,18.92,0.1,0.5313,10405.746
002801.SZ,37.68,38.12,36.9,36.98,-1.02,-2.6842,64108.343
002802.SZ,27.65,28.11,26.8,26.94,-0.95,-3.4062,72746.533
002803.SZ,28.48,28.5,27.38,27.49,-1.38,-4.78,171076.66
002805.SZ,17.33,17.7,17.09,17.13,-0.05,-0.291,78108.238
002806.SZ,10.4,10.81,9.95,10.63,-0.39,-3.539,99618.693
002807.SZ,4.16,4.19,4.12,4.14,-0.02,-0.4808,51527.683
002808.SZ,7.53,7.69,7.53,7.61,-0.02,-0.2621,16899.537
002809.SZ,10.16,10.24,10.05,10.22,0.1,0.9881,7140.611
002810.SZ,74.9,76.06,73.36,74.29,0.16,0.2158,130356.113
002811.SZ,8.04,8.11,7.99,8.01,-0.03,-0.3731,4958.155
002812.SZ,126.32,131.75,126.32,127.68,1.68,1.3333,952169.383
002813.SZ,32.99,34.72,32.05,33.48,0.03,0.0897,417937.212
002815.SZ,11.96,12.11,11.88,11.88,-0.14,-1.1647,34895.826
002816.SZ,24.05,24.2,23.71,23.86,-0.03,-0.1256,27656.399
002817.SZ,14.2,14.48,14.1,14.1,-0.1,-0.7042,19671.26
002818.SZ,15.1,15.2,14.79,14.81,-0.39,-2.5658,30076.939
002819.SZ,30.58,30.6,29.68,29.79,-0.76,-2.4877,31675.455
002820.SZ,10.33,10.55,10.03,10.07,-0.3,-2.893,27857.302
002821.SZ,300.72,308.8,294.31,295.28,-4.97,-1.6553,1066050.23
002822.SZ,6.1,6.13,5.97,5.99,-0.15,-2.443,66991.854
002823.SZ,10.22,10.33,10.2,10.26,-0.09,-0.8696,13230.171
002824.SZ,23.0,23.42,22.42,22.73,-0.2,-0.8722,121094.183
002825.SZ,15.54,15.55,15.14,15.46,0.01,0.0647,19439.318
002826.SZ,9.15,9.42,9.06,9.11,0.26,2.9379,38226.84
002827.SZ,11.86,12.08,11.78,11.99,0.13,1.0961,37829.941
002828.SZ,8.4,8.44,8.2,8.23,-0.17,-2.0238,39984.904
002829.SZ,32.61,32.86,31.49,31.55,-1.06,-3.2505,122752.99
002830.SZ,9.95,10.01,9.01,9.69,-0.32,-3.1968,17044.65
002831.SZ,31.53,32.1,31.11,31.42,-0.13,-0.412,56711.336
002832.SZ,18.82,19.45,18.81,19.34,0.27,1.4158,83440.917
002833.SZ,49.9,53.0,49.32,49.83,-0.07,-0.1403,120565.405
002835.SZ,10.63,10.68,10.48,10.54,-0.05,-0.4721,14781.661
002836.SZ,9.18,9.21,9.0,9.12,-0.06,-0.6536,8441.257
002837.SZ,18.55,19.09,18.34,18.91,0.46,2.4932,47808.399
002838.SZ,19.37,20.48,19.37,19.98,0.69,3.577,147710.201
002839.SZ,5.43,5.46,5.4,5.41,-0.02,-0.3683,42934.718
002840.SZ,10.69,10.7,10.28,10.51,0.08,0.767,39319.932
002841.SZ,146.0,147.4,142.62,144.3,-2.5,-1.703,246460.778
002842.SZ,9.96,10.13,9.89,9.9,-0.02,-0.2016,21591.55
002843.SZ,7.55,7.62,7.51,7.57,-0.01,-0.1319,7861.077
002845.SZ,26.1,27.15,25.96,26.6,0.63,2.4259,92342.423
002846.SZ,9.2,9.28,9.1,9.24,-0.1,-1.0707,78083.325
002847.SZ,139.0,145.8,131.65,132.0,-3.75,-2.7624,272868.778
002848.SZ,9.14,9.2,8.99,9.02,-0.12,-1.3129,10805.004
002849.SZ,12.0,12.35,11.94,12.28,0.28,2.3333,17774.334
002850.SZ,77.0,78.88,74.07,75.19,-0.98,-1.2866,267378.452
002851.SZ,35.33,36.2,35.3,36.0,0.7,1.983,88873.152
002852.SZ,14.57,15.12,14.36,14.72,0.01,0.068,48575.317
002853.SZ,26.0,26.0,24.24,24.55,-1.32,-5.1024,63409.984
002855.SZ,9.87,9.96,9.74,9.77,-0.12,-1.2133,11268.658
002856.SZ,11.75,12.08,11.62,11.97,0.16,1.3548,14222.983
002857.SZ,13.3,13.86,13.17,13.29,-0.01,-0.0752,27181.331
002858.SZ,13.88,14.06,13.49,13.7,-0.16,-1.1544,19957.296
002859.SZ,32.16,32.84,30.52,30.75,-1.23,-3.8462,299248.607
002860.SZ,16.02,16.56,15.89,16.38,0.35,2.1834,48218.609
002861.SZ,17.81,18.96,17.81,18.52,0.63,3.5215,30343.494
002862.SZ,10.78,10.97,10.51,10.6,-0.28,-2.5735,68308.75
002863.SZ,5.24,5.3,5.18,5.19,-0.06,-1.1429,24850.22
002864.SZ,23.2,23.73,23.2,23.33,0.16,0.6905,22799.029
002865.SZ,19.85,20.79,19.11,19.5,-0.14,-0.7128,86987.708
002866.SZ,13.01,13.24,12.89,12.94,0.01,0.0773,38402.51
002867.SZ,31.21,32.29,31.13,31.62,0.38,1.2164,150330.614
002868.SZ,12.19,12.28,11.84,11.94,0.02,0.1678,23149.694
002869.SZ,20.38,20.5,19.94,19.97,-0.38,-1.8673,59059.849
002870.SZ,23.81,23.88,23.23,23.48,-0.33,-1.386,22646.482
002871.SZ,13.87,14.66,13.61,13.7,-0.17,-1.2257,16657.874
002872.SZ,4.74,4.74,4.68,4.74,0.0,0.0,6346.291
002873.SZ,16.85,17.3,16.84,16.88,0.05,0.2971,23662.56
002875.SZ,9.62,9.68,9.41,9.45,-0.29,-2.9774,50835.425
002876.SZ,58.4,63.84,58.39,60.13,2.09,3.601,736170.666
002877.SZ,6.85,6.92,6.8,6.92,0.02,0.2899,6196.587
002878.SZ,21.23,21.4,20.7,20.81,-0.31,-1.4678,69380.897
002879.SZ,15.44,15.67,15.24,15.56,0.13,0.8425,20051.808
002880.SZ,45.05,47.13,45.01,46.54,0.99,2.1734,36534.555
002881.SZ,20.43,20.66,20.21,20.22,-0.25,-1.2213,18997.479
002882.SZ,8.75,8.86,8.6,8.73,-0.02,-0.2286,7094.181
002883.SZ,12.39,12.53,12.2,12.36,-0.03,-0.2421,9814.729
002884.SZ,29.08,29.58,28.92,29.39,0.47,1.6252,39003.762
002885.SZ,15.9,16.88,14.8,15.07,-0.73,-4.6203,338358.64
002886.SZ,24.85,25.15,24.69,24.9,-0.01,-0.0401,40745.71
002887.SZ,11.63,11.7,11.51,11.54,-0.22,-1.8707,26704.245
002888.SZ,14.42,14.6,14.19,14.2,-0.22,-1.5257,11404.996
002889.SZ,25.06,25.3,24.94,25.12,-0.01,-0.0398,12246.481
002890.SZ,25.12,25.23,23.91,23.91,-1.32,-5.2319,33876.26
002891.SZ,51.84,53.69,50.5,51.2,-0.79,-1.5195,156077.782
002892.SZ,21.05,21.28,20.8,20.81,-0.24,-1.1401,9109.929
002893.SZ,8.49,8.7,8.36,8.52,0.02,0.2353,69492.157
002895.SZ,10.0,10.02,9.93,9.93,-0.08,-0.7992,17512.779
002896.SZ,25.3,25.52,25.06,25.27,-0.05,-0.1975,25756.444
002897.SZ,24.18,24.18,23.7,23.71,-0.38,-1.5774,42733.706
002898.SZ,8.98,9.75,8.98,9.21,0.34,3.8331,21993.575
002899.SZ,12.85,13.03,12.72,12.9,-0.02,-0.1548,7239.889
002900.SZ,14.7,15.29,14.12,14.26,-0.31,-2.1277,344630.264
002901.SZ,62.0,64.56,61.0,63.69,3.06,5.047,333783.417
002902.SZ,10.92,11.08,10.75,10.93,0.03,0.2752,15287.918
002903.SZ,13.45,14.15,13.31,13.7,0.25,1.8587,53459.303
002905.SZ,9.73,9.93,9.66,9.75,-0.05,-0.5102,37547.447
002906.SZ,30.75,31.14,30.01,30.16,-0.68,-2.2049,320140.395
002907.SZ,12.36,12.95,12.3,12.68,0.32,2.589,43963.16
002908.SZ,13.02,13.27,12.95,13.0,-0.21,-1.5897,29328.699
002909.SZ,10.05,10.18,10.03,10.07,0.01,0.0994,10556.092
002910.SZ,9.7,9.85,9.62,9.64,-0.05,-0.516,26298.551
002911.SZ,10.06,10.06,9.82,9.82,-0.33,-3.2512,52139.139
002912.SZ,43.01,43.31,42.28,42.36,-0.63,-1.4655,72538.774
002913.SZ,66.93,71.18,66.93,68.4,2.57,3.904,150929.301
002915.SZ,18.78,19.1,18.61,18.8,-0.07,-0.371,22444.737
002916.SZ,81.27,82.4,79.8,79.83,-1.44,-1.7719,261730.369
002917.SZ,8.62,8.71,8.61,8.7,0.08,0.9281,7909.148
002918.SZ,36.04,36.59,34.99,35.31,-1.24,-3.3926,198699.298
002919.SZ,47.6,48.2,47.17,47.49,-0.09,-0.1892,22923.096
002920.SZ,102.05,106.51,98.76,99.7,-2.35,-2.3028,682353.973
002921.SZ,21.57,22.28,21.46,21.89,0.32,1.4835,29314.556
002922.SZ,15.64,15.64,15.22,15.25,-0.18,-1.1666,14266.842
002923.SZ,17.29,17.58,17.12,17.17,0.27,1.5976,28512.199
002925.SZ,40.75,41.8,40.5,40.62,0.54,1.3473,229360.512
002926.SZ,9.94,10.01,9.71,9.73,-0.25,-2.505,168643.376
002927.SZ,10.7,10.73,10.46,10.49,-0.2,-1.8709,19975.984
002928.SZ,14.93,15.45,14.92,15.04,-0.03,-0.1991,90225.408
002929.SZ,24.3,24.5,24.11,24.12,-0.18,-0.7407,16723.975
002930.SZ,17.31,17.86,17.23,17.57,0.18,1.0351,47706.816
002931.SZ,16.62,16.98,16.46,16.58,-0.04,-0.2407,38425.939
002932.SZ,91.18,97.48,90.42,97.48,8.86,9.9977,369078.908
002933.SZ,24.8,25.17,24.69,24.76,-0.21,-0.841,15297.673
002935.SZ,21.45,22.04,21.18,22.04,0.74,3.4742,61314.596
002936.SZ,3.71,3.72,3.7,3.71,-0.01,-0.2688,40051.219
002937.SZ,13.35,13.55,13.15,13.18,-0.18,-1.3473,18405.479
002938.SZ,33.24,33.24,32.26,32.31,-0.98,-2.9438,256486.649
002939.SZ,10.6,10.64,10.37,10.39,-0.21,-1.9811,104812.772
002940.SZ,33.88,35.25,33.88,34.23,0.88,2.6387,107308.601
002941.SZ,11.56,11.6,11.25,11.3,-0.41,-3.5013,129114.203
002942.SZ,28.1,28.38,27.46,27.47,-0.53,-1.8929,23772.723
002943.SZ,16.18,16.82,15.79,16.43,0.17,1.0455,52812.859
002945.SZ,11.64,11.7,11.4,11.43,-0.21,-1.8041,68859.302
002946.SZ,17.41,18.26,17.33,17.48,0.05,0.2869,92222.069
002947.SZ,31.18,32.18,30.6,31.03,0.03,0.0968,31918.639
002948.SZ,5.01,5.02,4.99,4.99,-0.02,-0.3992,38478.68
002949.SZ,19.32,20.1,19.28,19.64,-0.06,-0.3046,31454.721
002950.SZ,21.29,22.47,20.82,20.83,-0.36,-1.6989,420978.793
002951.SZ,11.43,11.9,11.41,11.41,0.01,0.0877,31696.113
002952.SZ,14.4,14.4,14.03,14.03,-0.38,-2.6371,14316.598
002953.SZ,19.93,20.02,19.63,19.64,-0.26,-1.3065,14952.851
002955.SZ,20.43,20.89,20.11,20.47,0.04,0.1958,31578.644
002956.SZ,28.97,29.51,28.61,29.08,0.06,0.2068,54696.733
002957.SZ,19.41,19.69,19.1,19.1,-0.59,-2.9964,48419.615
002958.SZ,4.35,4.36,4.32,4.33,-0.02,-0.4598,61383.233
002959.SZ,82.0,84.99,81.51,83.0,0.6,0.7282,195790.177
002960.SZ,38.75,39.88,38.17,39.4,1.0,2.6042,105163.705
002961.SZ,22.55,22.7,21.9,21.91,-0.79,-3.4802,53989.989
002962.SZ,16.68,16.79,16.11,16.13,-0.67,-3.9881,55446.899
002963.SZ,16.5,16.5,16.26,16.27,-0.11,-0.6716,7075.116
002965.SZ,31.64,31.8,31.02,31.49,-0.15,-0.4741,30423.383
002966.SZ,7.13,7.17,7.1,7.12,-0.01,-0.1403,65688.076
002967.SZ,35.3,36.36,35.25,35.29,0.13,0.3697,92507.307
002968.SZ,71.66,73.4,69.8,70.15,-1.63,-2.2708,51174.053
002969.SZ,5.06,5.12,5.03,5.07,0.03,0.5952,14016.702
002970.SZ,40.4,40.41,38.84,38.98,-1.42,-3.5149,77863.944
002971.SZ,20.56,20.56,20.03,20.56,1.87,10.0054,71982.865
002972.SZ,17.83,18.02,17.71,17.74,-0.16,-0.8939,9915.794
002973.SZ,18.51,18.57,18.11,18.15,-0.43,-2.3143,31294.145
002975.SZ,87.03,88.18,85.4,85.9,-1.58,-1.8061,82723.048
002976.SZ,23.5,23.57,23.01,23.1,-0.27,-1.1553,9982.778
002977.SZ,96.5,96.98,95.66,95.92,-0.33,-0.3429,46751.762
002978.SZ,46.95,48.55,46.81,47.64,1.07,2.2976,197713.391
002979.SZ,43.52,44.21,42.88,42.98,-0.36,-0.8306,74901.92
002980.SZ,40.0,40.4,39.85,40.08,0.1,0.2501,28993.55
002981.SZ,25.81,25.81,24.64,24.68,-1.29,-4.9673,31302.817
002982.SZ,43.85,46.3,43.85,45.65,-0.25,-0.5447,64157.147
002983.SZ,29.42,29.65,28.69,28.72,-1.03,-3.4622,55635.985
002984.SZ,34.6,34.96,32.8,32.81,-3.42,-9.4397,362372.752
002985.SZ,139.6,142.88,138.0,138.15,-1.45,-1.0387,130299.534
002986.SZ,33.99,34.98,33.98,34.69,0.78,2.3002,17953.705
002987.SZ,46.95,48.03,46.62,47.01,-0.24,-0.5079,83133.625
002988.SZ,14.66,16.19,14.6,16.19,1.47,9.9864,158223.236
002989.SZ,34.6,35.39,34.21,34.96,0.15,0.4309,17676.012
002990.SZ,68.0,68.0,65.0,65.58,2.77,4.4101,139289.45
002991.SZ,84.34,88.65,84.03,86.42,1.42,1.6706,145257.705
002992.SZ,22.17,22.28,21.81,21.83,-0.41,-1.8435,37623.718
002993.SZ,68.55,68.67,66.48,66.56,-2.22,-3.2277,225580.21
002995.SZ,48.16,49.56,47.28,49.06,0.47,0.9673,26806.354
002996.SZ,20.19,21.62,19.9,20.69,0.43,2.1224,274931.899
002997.SZ,24.28,25.38,23.76,25.38,2.31,10.013,519979.118
002998.SZ,10.8,11.04,10.7,10.81,-0.07,-0.6434,60965.035
002999.SZ,12.35,12.68,12.23,12.32,-0.03,-0.2429,67644.869
003000.SZ,15.38,15.38,14.35,14.42,-1.1,-7.0876,107525.851
003001.SZ,37.25,37.79,36.78,36.87,-0.38,-1.0201,132113.865
003002.SZ,14.94,16.7,14.72,16.7,1.52,10.0132,210827.082
003003.SZ,15.52,15.85,15.17,15.61,0.16,1.0356,39172.376
003004.SZ,33.6,34.5,32.98,34.18,0.73,2.1824,125791.251
003005.SZ,42.2,42.63,41.84,42.04,-0.11,-0.261,30335.016
003006.SZ,20.56,21.19,20.56,20.76,0.24,1.1696,48453.052
003007.SZ,27.67,27.82,27.0,27.4,-0.26,-0.94,25748.051
003008.SZ,34.85,35.67,34.6,35.19,0.22,0.6291,24207.291
003009.SZ,56.0,57.0,54.2,54.2,-1.78,-3.1797,211969.386
003010.SZ,30.25,30.82,29.68,30.02,-0.69,-2.2468,59433.128
003011.SZ,52.45,52.72,51.1,51.21,-1.49,-2.8273,61244.356
003012.SZ,22.09,22.58,21.63,21.95,-0.23,-1.037,103414.916
003013.SZ,20.63,21.25,20.32,20.94,-0.01,-0.0477,72551.87
003015.SZ,14.12,14.27,13.74,13.8,-0.52,-3.6313,103183.76
003016.SZ,10.05,10.52,10.01,10.28,0.24,2.3904,125122.99
003017.SZ,43.39,43.9,41.9,43.13,-2.69,-5.8708,57494.223
003018.SZ,12.32,12.56,12.15,12.36,-0.03,-0.2421,46888.61
003019.SZ,28.46,28.46,27.2,27.28,-1.18,-4.1462,50858.311
003020.SZ,38.0,40.85,37.23,40.85,3.71,9.9892,241025.0
