ts_code,open,high,low,close,change,pct_chg,amount
300586.SZ,7.93,7.93,7.65,7.72,-0.23,-2.8931,28075.89
300587.SZ,16.19,16.19,15.05,15.81,-0.06,-0.3781,131273.369
300588.SZ,8.11,8.26,7.51,7.71,-0.25,-3.1407,42868.461
300589.SZ,24.28,24.51,23.39,24.51,0.16,0.6571,186071.97
300590.SZ,22.6,22.63,21.71,22.0,-0.29,-1.301,60605.839
300591.SZ,6.2,6.33,6.1,6.17,-0.06,-0.9631,43059.352
300592.SZ,19.95,20.27,19.76,20.05,0.3,1.519,28066.503
300593.SZ,46.34,46.61,45.42,46.15,-0.26,-0.5602,160429.658
300594.SZ,21.64,21.65,21.06,21.44,-0.2,-0.9242,15951.641
300595.SZ,108.25,115.18,105.0,114.11,7.63,7.1657,1087749.345
300596.SZ,39.8,40.0,38.23,39.12,0.32,0.8247,72926.693
300597.SZ,8.23,8.31,7.97,8.1,-0.14,-1.699,22144.417
300598.SZ,70.0,70.46,66.4,67.18,-2.42,-3.477,183561.009
300599.SZ,11.19,11.8,10.97,11.78,0.59,5.2726,49336.869
300600.SZ,11.95,12.54,11.52,12.29,0.41,3.4512,96733.851
300601.SZ,147.5,152.5,146.0,152.0,5.99,4.1025,1189058.651
300602.SZ,16.06,16.38,15.51,15.59,-1.32,-7.806,95164.619
300603.SZ,8.92,9.0,8.52,8.85,-0.21,-2.3179,59400.033
300604.SZ,39.9,39.9,38.7,39.39,0.32,0.819,135042.898
300605.SZ,11.16,11.29,10.7,10.8,-0.43,-3.829,30528.811
300606.SZ,18.31,18.31,17.36,17.71,-0.52,-2.8524,17229.159
300607.SZ,35.0,35.21,34.18,34.58,-0.37,-1.0587,68371.21
300608.SZ,12.78,13.06,12.56,12.6,-0.12,-0.9434,26446.44
300609.SZ,14.4,14.41,13.9,14.16,-0.25,-1.7349,28428.304
300610.SZ,17.33,17.72,17.23,17.54,0.21,1.2118,63673.17
300611.SZ,9.09,9.12,8.84,8.9,-0.18,-1.9824,20087.941
300612.SZ,15.36,15.39,14.75,14.93,-0.17,-1.1258,25984.117
300613.SZ,139.0,139.79,136.66,138.3,-1.62,-1.1578,93572.568
300615.SZ,9.95,10.17,9.79,9.98,-0.09,-0.8937,15054.46
300616.SZ,66.5,68.2,66.5,67.39,0.02,0.0297,18648.433
300617.SZ,41.31,42.67,41.31,41.79,-0.11,-0.2625,38644.607
300618.SZ,68.62,70.6,68.1,70.23,1.16,1.6795,859324.857
300619.SZ,18.39,18.55,17.93,18.32,-0.05,-0.2722,18707.21
300620.SZ,38.98,39.49,38.29,38.31,0.52,1.376,65122.877
300621.SZ,8.81,8.81,8.52,8.67,-0.11,-1.2528,20607.052
300622.SZ,17.41,18.47,17.41,18.32,0.8,4.5662,55100.714
300623.SZ,39.83,41.17,39.2,41.09,1.03,2.5711,583797.753
300624.SZ,41.8,41.89,40.32,40.9,-1.0,-2.3866,59065.776
300625.SZ,15.13,15.13,14.75,14.91,-0.16,-1.0617,15316.206
300626.SZ,7.73,7.83,7.37,7.51,-0.23,-2.9716,22618.053
300627.SZ,25.58,25.72,24.4,25.08,-0.5,-1.9547,156605.727
300628.SZ,70.51,71.47,69.36,71.1,0.6,0.8511,124495.375
300629.SZ,18.73,18.74,18.06,18.24,-0.39,-2.0934,27212.035
300630.SZ,49.51,50.81,48.6,50.55,1.45,2.9532,346965.069
300631.SZ,18.71,18.94,18.16,18.56,-0.25,-1.3291,45415.954
300632.SZ,16.45,16.55,14.7,15.41,-0.97,-5.9219,193733.733
300633.SZ,28.5,29.87,27.86,29.37,1.66,5.9906,465569.205
300634.SZ,14.3,14.83,14.19,14.59,0.34,2.386,44138.577
300635.SZ,18.86,19.3,18.45,19.06,0.55,2.9714,16504.277
300636.SZ,28.06,29.43,27.4,28.75,-0.59,-2.0109,102960.475
300637.SZ,8.19,8.21,7.88,8.02,-0.23,-2.7879,17891.876
300638.SZ,57.47,58.0,55.97,56.83,-0.6,-1.0448,90346.169
300639.SZ,38.47,39.35,37.77,38.99,0.01,0.0257,199150.507
300640.SZ,6.71,6.71,6.4,6.49,-0.18,-2.6987,9315.337
300641.SZ,6.73,6.94,6.41,6.57,-0.3,-4.3668,103746.452
300642.SZ,62.35,65.56,62.0,64.78,2.5,4.0141,140469.709
300643.SZ,10.7,10.74,10.34,10.7,0.06,0.5639,36616.424
300644.SZ,33.58,34.92,33.58,33.84,0.21,0.6244,45811.904
300645.SZ,15.43,15.6,14.81,15.05,-0.37,-2.3995,48451.613
300647.SZ,8.79,8.8,8.57,8.57,-0.31,-3.491,32269.074
300648.SZ,28.31,28.31,25.63,26.39,-1.89,-6.6832,108781.928
300649.SZ,13.9,14.1,13.47,13.5,-0.49,-3.5025,11057.824
300650.SZ,18.05,18.81,18.05,18.66,0.55,3.037,32433.991
300651.SZ,45.22,45.62,44.6,44.74,-0.6,-1.3233,19976.782
300652.SZ,18.69,19.94,18.44,19.02,0.58,3.1453,33792.425
300653.SZ,49.46,50.37,49.31,49.86,-0.23,-0.4592,83185.364
300654.SZ,8.29,8.32,7.76,7.81,-0.69,-8.1176,46764.506
300655.SZ,36.01,36.18,34.81,35.41,-0.49,-1.3649,170304.362
300656.SZ,25.75,26.68,25.53,26.55,0.83,3.2271,39764.668
300657.SZ,16.43,16.43,16.21,16.38,-0.15,-0.9074,24408.256
300658.SZ,24.46,25.29,24.02,25.25,0.56,2.2681,118252.926
300659.SZ,41.27,42.35,40.9,41.15,-0.7,-1.6726,79150.461
300660.SZ,19.78,19.78,18.95,19.03,-0.97,-4.85,58870.711
300661.SZ,256.94,266.8,252.0,265.21,7.57,2.9382,499348.659
300662.SZ,55.75,58.78,55.55,58.2,2.2,3.9286,72809.661
300663.SZ,20.16,20.66,19.74,20.24,0.53,2.689,165536.991
300664.SZ,6.87,6.96,6.82,6.89,0.02,0.2911,33422.63
300665.SZ,11.54,11.56,11.11,11.49,0.1,0.878,20337.474
300666.SZ,41.0,41.01,39.8,40.01,-1.1,-2.6757,136536.304
300667.SZ,22.2,22.74,21.86,22.43,0.18,0.809,34212.87
300668.SZ,12.12,12.18,11.79,11.9,-0.23,-1.8961,9103.355
300669.SZ,21.0,21.0,20.23,20.33,-0.61,-2.9131,53124.623
300670.SZ,7.25,7.3,7.07,7.21,-0.03,-0.4144,28591.867
300671.SZ,58.61,59.49,54.48,55.6,-3.43,-5.8106,617600.253
300672.SZ,52.58,54.32,52.29,53.89,1.39,2.6476,165792.23
300673.SZ,32.07,32.69,31.8,31.93,-0.36,-1.1149,57910.523
300674.SZ,34.25,34.78,33.53,34.02,-0.07,-0.2053,146417.954
300675.SZ,15.61,15.93,15.36,15.47,-0.38,-2.3975,50050.683
300676.SZ,133.01,133.3,131.03,132.13,-2.05,-1.5278,501519.077
300677.SZ,172.02,174.0,163.5,167.0,-7.45,-4.2706,2217170.928
300678.SZ,17.65,17.7,17.06,17.39,-0.26,-1.4731,33777.088
300679.SZ,45.45,45.5,42.86,44.45,-1.29,-2.8203,234803.53
300680.SZ,25.28,26.56,25.25,26.02,0.52,2.0392,94482.987
300681.SZ,32.41,32.43,28.22,30.38,-1.63,-5.0922,20593.262
300682.SZ,17.06,17.14,16.2,16.55,-0.4,-2.3599,154763.242
300683.SZ,40.58,41.35,39.41,41.2,1.08,2.6919,46598.619
300684.SZ,20.3,20.46,19.5,19.78,-0.52,-2.5616,105570.027
300685.SZ,82.6,84.18,82.19,83.98,0.82,0.9861,128826.041
300686.SZ,16.46,16.81,16.16,16.36,-0.34,-2.0359,26212.529
300687.SZ,28.0,29.14,27.1,28.78,1.78,6.5926,164722.081
300688.SZ,17.77,18.2,17.45,17.87,0.02,0.112,14660.543
300689.SZ,35.15,37.89,35.14,36.7,1.34,3.7896,77422.378
300690.SZ,25.6,26.06,24.02,24.13,-1.73,-6.6899,105633.343
300691.SZ,13.62,14.24,13.51,13.83,0.24,1.766,67822.721
300692.SZ,17.1,17.25,16.5,16.53,-0.49,-2.879,105734.515
300693.SZ,29.6,30.14,28.88,29.17,-0.03,-0.1027,116711.986
300694.SZ,9.48,9.5,9.1,9.18,-0.33,-3.47,32659.938
300695.SZ,52.87,53.26,51.88,52.05,-1.01,-1.9035,10789.928
300696.SZ,46.66,47.65,46.05,47.5,0.73,1.5608,112020.123
300697.SZ,11.8,13.5,11.8,12.43,0.53,4.4538,327690.779
300698.SZ,18.56,18.6,17.94,18.35,-0.2,-1.0782,84539.262
300699.SZ,67.2,68.09,65.5,65.99,-1.64,-2.425,327525.32
300700.SZ,15.75,16.0,15.15,15.7,0.1,0.641,28155.904
300701.SZ,29.31,29.99,29.21,29.85,0.48,1.6343,26739.366
300702.SZ,78.0,78.0,74.6,75.52,-3.46,-4.3809,269838.032
300703.SZ,9.89,10.13,9.64,10.06,0.22,2.2358,35393.211
300705.SZ,30.33,30.63,29.39,30.57,0.34,1.1247,104780.077
300706.SZ,19.0,19.16,18.36,18.49,-0.58,-3.0414,30469.955
300707.SZ,14.55,14.75,14.46,14.75,0.3,2.0761,22740.067
300708.SZ,21.64,21.81,20.3,20.6,-1.11,-5.1129,197287.288
300709.SZ,40.95,40.95,39.42,40.0,-0.62,-1.5263,31612.173
300710.SZ,30.23,30.37,28.07,29.69,-0.51,-1.6887,44712.646
300711.SZ,12.8,12.9,12.35,12.44,-0.33,-2.5842,28171.585
300712.SZ,34.26,35.4,33.58,34.81,0.92,2.7147,214819.573
300713.SZ,16.96,16.96,15.86,16.05,-0.79,-4.6912,60044.82
300715.SZ,49.49,51.57,48.28,48.98,-3.1,-5.9524,228793.984
300716.SZ,7.58,7.58,7.19,7.29,-0.18,-2.4096,14759.199
300717.SZ,13.78,13.79,13.42,13.48,-0.2,-1.462,13383.483
300718.SZ,19.5,19.83,19.31,19.67,0.16,0.8201,25218.857
300719.SZ,13.31,13.31,12.55,12.65,-0.68,-5.1013,53699.73
300720.SZ,24.2,26.2,23.05,23.4,1.08,4.8387,175349.292
300721.SZ,33.9,34.42,33.23,33.63,-0.56,-1.6379,18600.47
300722.SZ,43.4,43.4,41.0,41.98,-1.55,-3.5608,116377.582
300723.SZ,49.78,50.6,49.5,50.47,0.69,1.3861,50994.792
300724.SZ,113.35,114.0,108.26,109.5,-4.34,-3.8124,341582.035
300725.SZ,141.6,145.16,139.19,143.01,1.41,0.9958,520285.71
300726.SZ,65.5,67.93,63.95,67.0,1.83,2.808,291038.353
300727.SZ,23.65,23.65,22.68,22.69,-0.97,-4.0997,60534.645
300729.SZ,36.3,36.85,34.74,36.17,-1.0,-2.6903,114960.057
300730.SZ,14.4,14.51,14.2,14.38,-0.1,-0.6906,12159.981
300731.SZ,25.55,25.87,24.86,25.28,-0.32,-1.25,24492.769
300732.SZ,13.5,13.75,13.4,13.57,0.19,1.42,17192.32
300733.SZ,19.46,19.46,18.38,18.55,-0.44,-2.317,79508.139
300735.SZ,11.47,11.59,11.1,11.4,-0.07,-0.6103,84380.211
300736.SZ,7.38,7.6,7.08,7.34,0.06,0.8242,20018.845
300737.SZ,34.61,35.22,33.71,34.12,-0.81,-2.3189,488337.959
300738.SZ,18.63,18.94,18.1,18.21,-0.64,-3.3952,71168.428
300739.SZ,15.64,15.64,15.08,15.26,-0.44,-2.8025,37659.467
300740.SZ,25.57,26.43,24.75,25.22,-0.44,-1.7147,394060.958
300741.SZ,42.76,45.29,42.55,43.92,1.07,2.4971,136179.461
300742.SZ,23.88,23.9,22.28,22.56,-0.87,-3.7132,50124.823
300743.SZ,14.29,15.77,14.25,14.76,0.46,3.2168,80783.329
300745.SZ,19.49,19.93,19.1,19.5,0.3,1.5625,59332.821
300746.SZ,9.92,9.94,9.65,9.89,0.04,0.4061,13589.058
300747.SZ,85.91,87.58,84.68,86.88,0.71,0.824,108048.854
300748.SZ,38.0,38.88,37.87,38.17,0.06,0.1574,345348.587
300749.SZ,8.16,8.23,8.07,8.21,0.0,0.0,8603.456
300750.SZ,350.0,350.8,340.26,348.6,-0.4,-0.1146,5243699.574
300751.SZ,595.01,607.84,577.21,585.0,-20.0,-3.3058,356918.268
300752.SZ,26.5,27.67,26.01,26.6,0.83,3.2208,128263.677
300753.SZ,30.4,31.22,30.12,30.67,-0.17,-0.5512,56841.848
300755.SZ,33.17,34.5,33.0,34.17,0.73,2.183,149755.963
300756.SZ,25.4,28.8,25.22,28.8,4.8,20.0,110348.324
300757.SZ,39.02,40.01,38.07,39.5,1.17,3.0524,19952.218
300758.SZ,21.8,21.96,21.4,21.5,-0.44,-2.0055,21932.521
300759.SZ,153.19,166.0,152.8,166.0,11.0,7.0968,649617.367
300760.SZ,439.01,451.07,435.13,450.8,11.8,2.6879,1957086.835
300761.SZ,36.87,37.29,35.91,36.15,-0.99,-2.6656,120225.192
300762.SZ,44.3,44.44,42.9,43.87,0.27,0.6193,73169.001
300763.SZ,185.19,194.0,183.01,187.34,3.62,1.9704,615810.364
300765.SZ,18.0,18.11,17.51,17.88,-0.25,-1.3789,34779.417
300766.SZ,13.86,13.88,13.37,13.41,-0.42,-3.0369,98318.298
300767.SZ,82.44,84.38,82.0,84.03,1.55,1.8792,89415.153
300768.SZ,36.43,36.9,35.67,35.81,-0.74,-2.0246,18531.216
300769.SZ,131.0,134.0,128.81,132.93,2.02,1.543,136255.124
300770.SZ,48.73,48.79,47.32,48.37,-0.47,-0.9623,155179.223
300771.SZ,30.94,31.5,29.7,31.02,0.45,1.472,41994.427
300772.SZ,16.25,16.49,15.9,16.3,0.44,2.7743,81980.381
300773.SZ,33.38,34.3,32.85,33.78,0.41,1.2286,490930.476
300775.SZ,29.78,29.82,28.74,29.02,-0.48,-1.6271,106623.942
300776.SZ,119.0,123.21,117.21,117.98,-1.54,-1.2885,106825.51
300777.SZ,37.9,38.5,37.29,37.77,-0.47,-1.2291,98941.826
300778.SZ,22.6,23.69,22.6,23.52,0.91,4.0248,21070.643
300779.SZ,17.48,17.49,16.36,16.6,-0.9,-5.1429,24920.834
300780.SZ,14.44,14.52,14.02,14.4,0.09,0.6289,15632.567
300781.SZ,26.26,26.28,25.31,25.68,-0.62,-2.3574,51885.59
300782.SZ,745.0,751.51,736.5,750.88,12.88,1.7453,991141.239
300783.SZ,56.0,57.58,53.18,56.44,0.57,1.0202,423139.684
300785.SZ,77.3,77.3,75.89,76.01,-1.38,-1.7832,13182.635
300786.SZ,21.28,22.39,20.68,22.12,0.84,3.9474,54445.526
300787.SZ,33.24,33.75,32.01,32.51,-1.0,-2.9842,38218.81
300788.SZ,43.3,43.44,40.1,42.29,-0.55,-1.2838,100690.066
300789.SZ,43.91,45.39,43.37,44.93,1.03,2.3462,26127.611
300790.SZ,25.04,25.24,24.42,24.96,0.01,0.0401,69995.797
300791.SZ,82.85,85.37,80.0,80.95,-2.19,-2.6341,85840.006
300792.SZ,83.9,83.9,73.42,75.7,-8.8,-10.4142,246586.926
300793.SZ,14.18,14.26,13.75,13.83,-0.51,-3.5565,37926.086
300796.SZ,21.18,21.18,20.59,20.79,-0.43,-2.0264,21265.717
300797.SZ,15.21,15.23,14.29,14.42,-0.88,-5.7516,47093.339
300798.SZ,8.96,8.98,8.63,8.76,-0.27,-2.99,22760.491
300799.SZ,54.22,58.48,54.22,54.81,0.59,1.0882,101878.723
300800.SZ,28.43,28.72,28.01,28.67,0.11,0.3852,29382.094
300801.SZ,18.97,18.97,18.28,18.38,-0.59,-3.1102,22490.538
300802.SZ,34.0,34.19,32.35,33.01,-0.95,-2.7974,64781.862
300803.SZ,26.54,27.7,26.5,27.3,0.66,2.4775,178467.924
300805.SZ,14.95,14.95,14.49,14.64,-0.24,-1.6129,18896.617
300806.SZ,54.98,55.26,53.63,54.57,-0.41,-0.7457,35407.753
300807.SZ,25.76,25.97,23.38,23.78,-2.97,-11.1028,92883.704
300808.SZ,13.4,13.49,13.07,13.19,-0.35,-2.5849,14751.88
300809.SZ,17.45,17.63,17.1,17.36,0.08,0.463,63710.338
300810.SZ,33.32,33.32,31.7,32.19,-1.13,-3.3914,32574.542
300811.SZ,65.0,66.46,63.7,64.03,-0.77,-1.1883,51683.158
300812.SZ,37.6,37.96,36.72,37.45,-0.56,-1.4733,39052.644
300813.SZ,45.23,45.51,42.22,43.0,-2.56,-5.619,46310.461
300815.SZ,86.5,86.75,82.72,82.78,-4.01,-4.6203,106110.959
300816.SZ,81.0,81.27,77.31,78.0,-3.27,-4.0236,38771.516
300817.SZ,25.16,25.32,24.28,24.55,-0.77,-3.0411,42491.707
300818.SZ,26.9,27.22,26.7,26.8,-0.42,-1.543,10814.343
300819.SZ,37.74,39.5,36.6,38.29,0.64,1.6999,318314.081
300820.SZ,42.0,42.0,40.49,40.9,-1.05,-2.503,54055.044
300821.SZ,10.02,10.09,9.71,9.78,-0.24,-2.3952,76665.216
300822.SZ,28.95,29.78,28.78,28.9,-0.29,-0.9935,40856.411
300823.SZ,26.67,27.17,26.18,27.06,0.33,1.2346,23538.19
300824.SZ,24.86,26.19,24.32,25.68,0.97,3.9255,85370.893
300825.SZ,24.83,25.66,23.5,25.31,0.61,2.4696,232605.447
300826.SZ,28.96,29.15,28.2,28.99,-0.23,-0.7871,34848.622
300827.SZ,56.29,57.01,55.22,55.65,-1.65,-2.8796,79885.202
300828.SZ,21.9,22.12,21.06,21.15,-0.76,-3.4687,30770.702
300829.SZ,65.0,66.96,63.85,65.27,-1.8,-2.6838,152658.478
300830.SZ,10.34,10.36,10.05,10.16,-0.16,-1.5504,24533.442
300831.SZ,13.01,13.02,12.4,12.49,-0.52,-3.9969,28345.145
300832.SZ,129.6,141.2,125.0,138.13,11.83,9.3666,354538.184
300833.SZ,45.23,47.68,44.75,46.99,1.7,3.7536,23211.948
300835.SZ,51.05,51.29,48.9,49.28,-1.67,-3.2777,49116.352
300836.SZ,39.39,39.39,37.5,37.91,-1.26,-3.2167,21442.117
300837.SZ,46.33,46.7,45.23,46.37,0.46,1.002,19335.285
300838.SZ,18.38,18.56,17.86,17.9,-0.73,-3.9184,18295.085
300839.SZ,22.5,22.5,21.51,21.88,-0.64,-2.8419,27843.429
300840.SZ,14.01,14.36,13.83,14.23,0.21,1.4979,43461.262
300841.SZ,453.1,462.87,448.0,455.85,-0.15,-0.0329,219310.529
300842.SZ,47.8,47.8,45.1,45.17,-1.88,-3.9957,59338.803
300843.SZ,25.62,25.72,24.9,25.0,-0.75,-2.9126,33901.716
300845.SZ,24.01,24.01,22.62,22.97,-0.9,-3.7704,22057.476
300846.SZ,19.55,19.74,18.95,18.95,-0.71,-3.6114,38993.123
300847.SZ,21.78,21.8,21.22,21.39,-0.48,-2.1948,38393.786
300848.SZ,35.0,37.01,34.47,35.2,0.35,1.0043,240336.348
300849.SZ,21.69,22.47,21.51,22.33,0.64,2.9507,54535.584
300850.SZ,137.76,140.78,136.0,138.31,0.95,0.6916,86282.876
300851.SZ,34.2,34.4,32.94,33.05,-1.39,-4.036,22898.355
300852.SZ,86.41,87.98,85.6,86.33,-1.17,-1.3371,54761.292
300853.SZ,61.95,62.48,59.47,59.47,-0.01,-0.0168,85507.909
300855.SZ,35.7,35.99,34.8,35.4,-0.6,-1.6667,34555.483
300856.SZ,52.59,52.67,50.47,51.28,-1.57,-2.9707,71415.601
300857.SZ,27.0,27.03,25.45,25.66,-1.14,-4.2537,57870.822
300858.SZ,57.28,57.28,55.5,55.73,-1.79,-3.112,48825.958
300860.SZ,61.5,61.9,57.98,58.12,-6.18,-9.6112,191057.436
300861.SZ,55.79,56.5,55.5,56.34,0.49,0.8774,41818.605
300862.SZ,36.68,37.12,35.31,35.74,-1.16,-3.1436,54684.838
300863.SZ,88.5,88.86,84.8,85.53,-3.57,-4.0067,103835.211
300864.SZ,97.16,104.98,96.58,103.4,5.79,5.9318,130920.418
300865.SZ,31.61,31.61,30.11,30.41,-1.19,-3.7658,34310.214
300866.SZ,163.51,166.08,161.57,164.94,-0.04,-0.0242,47931.079
300867.SZ,30.15,30.3,29.28,29.78,0.18,0.6081,90064.798
300868.SZ,31.47,31.76,30.52,30.7,-1.12,-3.5198,64494.76
300869.SZ,91.55,91.78,87.31,90.3,-1.1,-1.2035,495588.997
300870.SZ,54.75,55.24,53.8,54.0,-0.75,-1.3699,61620.742
300871.SZ,48.45,50.56,47.39,50.05,1.7,3.516,205094.483
300872.SZ,36.22,37.57,34.01,34.81,-1.7,-4.6563,216876.066
300873.SZ,44.31,46.39,44.31,45.55,1.27,2.8681,86637.594
300875.SZ,71.5,71.54,70.08,70.2,-0.88,-1.238,35690.136
300876.SZ,33.04,33.92,33.04,33.46,0.56,1.7021,34620.907
300877.SZ,41.5,42.83,41.5,42.25,0.91,2.2013,65163.31
300878.SZ,48.01,48.97,47.5,48.2,-1.07,-2.1717,56609.394
300879.SZ,25.5,25.66,24.39,24.66,-1.16,-4.4926,48958.343
300880.SZ,30.58,30.58,29.4,29.46,-0.78,-2.5794,39255.212
300881.SZ,35.87,35.87,32.0,32.26,-5.24,-13.9733,227039.645
300882.SZ,22.4,22.5,21.62,21.8,-0.62,-2.7654,38885.404
300883.SZ,12.34,12.54,12.18,12.45,0.01,0.0804,36684.768
300884.SZ,40.3,40.72,39.5,39.9,-0.85,-2.0859,58280.307
300885.SZ,41.01,44.98,38.5,40.04,0.36,0.9073,334900.695
300886.SZ,46.49,50.0,45.3,47.71,-0.11,-0.23,145350.205
300887.SZ,57.0,57.0,50.5,51.17,-10.43,-16.9318,361919.985
300888.SZ,147.0,147.1,138.7,142.3,-4.55,-3.0984,395110.197
300889.SZ,27.11,27.3,26.45,26.55,-0.55,-2.0295,36735.553
300890.SZ,40.8,40.8,39.18,39.26,-1.97,-4.7781,80804.961
300891.SZ,18.91,18.99,18.05,18.54,-0.36,-1.9048,231883.3
300892.SZ,49.88,50.13,47.42,47.64,-2.57,-5.1185,158045.205
300893.SZ,35.01,35.25,33.06,33.46,-1.57,-4.4819,69496.523
300894.SZ,56.31,57.88,55.18,57.2,0.97,1.7251,145301.098
300895.SZ,37.68,37.68,35.88,36.15,-1.38,-3.6771,45778.995
300896.SZ,588.0,600.0,549.9,587.02,5.02,0.8625,3015352.851
300897.SZ,36.1,36.12,35.3,35.43,-0.7,-1.9374,29237.876
300898.SZ,39.9,41.3,39.68,40.2,0.56,1.4127,131715.305
300899.SZ,39.98,40.0,38.08,38.69,-1.11,-2.7889,34180.639
300900.SZ,36.3,36.3,33.9,34.4,-1.99,-5.4685,138364.233
300901.SZ,16.89,18.17,16.89,17.89,0.88,5.1734,115576.129
300902.SZ,28.24,28.28,24.98,25.13,-3.7,-12.8339,131435.64
300903.SZ,33.56,34.0,32.7,33.19,-0.45,-1.3377,90055.446
300905.SZ,66.01,67.8,66.01,67.46,1.2,1.811,103031.077
300906.SZ,40.85,40.99,39.34,39.4,-1.45,-3.5496,77799.736
300907.SZ,31.06,31.77,29.0,30.21,-1.09,-3.4824,46155.383
300908.SZ,72.15,74.37,71.9,72.66,0.22,0.3037,115682.774
300909.SZ,44.1,44.4,43.65,43.91,-0.43,-0.9698,41078.969
300910.SZ,92.41,94.79,90.88,92.77,0.29,0.3136,95942.65
300911.SZ,58.18,58.73,55.02,57.61,-0.6,-1.0308,75082.235
300912.SZ,34.99,34.99,33.3,33.65,-2.35,-6.5278,86561.289
300913.SZ,26.21,26.4,25.0,25.37,-0.86,-3.2787,72692.106
300915.SZ,71.0,71.49,70.01,70.22,-0.9,-1.2655,46540.358
300916.SZ,95.04,98.98,94.51,98.9,3.88,4.0834,130574.197
300917.SZ,42.99,43.0,41.89,42.4,-1.04,-2.3941,34004.14
300918.SZ,11.07,11.64,11.05,11.63,0.5,4.4924,132727.506
300919.SZ,96.74,98.6,94.18,97.55,0.81,0.8373,185816.334
300920.SZ,39.51,39.52,37.56,37.73,-0.99,-2.5568,54917.493
300921.SZ,42.84,43.47,42.49,43.15,0.52,1.2198,61686.179
300922.SZ,32.51,32.75,31.14,32.0,-0.75,-2.2901,67752.684
300923.SZ,33.47,33.47,31.8,32.2,-1.22,-3.6505,45904.004
300925.SZ,35.51,35.52,34.35,34.57,-0.94,-2.6471,52224.57
300926.SZ,24.54,24.54,21.8,21.85,-2.88,-11.6458,167676.508
300927.SZ,31.7,32.0,30.47,30.73,-0.97,-3.0599,48423.965
300928.SZ,49.06,49.5,47.16,47.86,-0.28,-0.5816,88344.591
300929.SZ,31.75,32.25,30.78,31.95,0.14,0.4401,59850.293
300930.SZ,26.29,26.66,25.02,25.37,-0.76,-2.9085,65027.208
300931.SZ,16.2,16.2,14.98,15.35,-0.53,-3.3375,196793.453
300932.SZ,37.21,37.21,36.02,36.08,-1.06,-2.8541,84433.377
300933.SZ,12.73,13.14,12.0,12.32,-0.49,-3.8251,149969.55
300935.SZ,79.95,79.95,76.12,77.11,-2.98,-3.7208,62923.054
300936.SZ,54.28,54.5,45.89,47.36,-7.84,-14.2029,231624.033
300937.SZ,63.58,63.63,58.36,59.03,-3.47,-5.552,194853.298
300938.SZ,48.52,48.85,46.1,47.21,-1.39,-2.8601,76769.108
300939.SZ,62.28,63.3,57.71,58.21,-5.58,-8.7475,138670.262
300940.SZ,46.0,46.6,43.5,44.17,-2.88,-6.1211,185264.863
300941.SZ,68.16,72.31,66.4,68.6,-0.15,-0.2182,442203.451
300942.SZ,31.0,35.69,30.01,33.86,2.89,9.3316,519801.09
300943.SZ,25.6,25.72,23.68,24.0,-1.6,-6.25,84238.027
300945.SZ,21.08,21.47,20.04,20.11,-1.17,-5.4981,109745.221
300946.SZ,65.12,65.7,62.43,63.08,-1.81,-2.7893,84922.18
300947.SZ,62.0,62.0,56.56,56.58,-6.47,-10.2617,106772.881
300948.SZ,42.0,42.18,40.02,40.5,-2.22,-5.1966,131511.937
300949.SZ,60.5,60.6,57.46,57.77,-2.41,-4.0047,66755.116
300950.SZ,45.4,45.42,41.2,42.03,-3.37,-7.4229,182998.082
300951.SZ,89.13,89.13,86.13,86.5,-3.43,-3.8141,140589.403
300952.SZ,31.25,31.56,29.8,30.03,-1.11,-3.5645,100571.349
300953.SZ,70.04,70.48,66.66,66.92,-3.58,-5.078,200158.15
300955.SZ,44.44,50.48,42.53,46.96,2.26,5.0559,399041.89
300956.SZ,27.55,28.87,27.51,28.87,1.19,4.2991,125205.334
300957.SZ,213.01,225.11,210.88,225.08,10.08,4.6884,1287162.652
300958.SZ,33.7,34.28,32.2,32.3,-1.59,-4.6916,122531.244
300959.SZ,62.15,62.35,58.9,59.43,-2.71,-4.3611,125865.944
300960.SZ,28.57,28.73,27.68,28.01,-0.75,-2.6078,78725.331
300961.SZ,29.95,30.22,28.08,28.16,-1.96,-6.5073,205661.498
300962.SZ,25.9,25.95,23.8,23.82,-2.25,-8.6306,343736.822
300963.SZ,32.08,32.25,30.44,30.51,-2.49,-7.5455,169341.74
300965.SZ,81.03,81.97,79.11,79.31,-1.57,-1.9411,109504.566
300966.SZ,43.75,48.26,42.1,48.26,8.04,19.9901,720157.309
300967.SZ,18.9,19.64,18.77,19.4,0.55,2.9178,161724.95
300968.SZ,18.37,18.52,17.09,17.23,-1.29,-6.9654,319096.999
300969.SZ,41.57,43.29,41.57,42.0,0.74,1.7935,115305.104
300970.SZ,62.2,63.68,61.58,62.18,-0.32,-0.512,107010.658
300971.SZ,36.6,36.69,34.63,35.06,-1.74,-4.7283,127211.933
300972.SZ,20.67,20.84,19.96,20.07,-0.8,-3.8333,147533.738
300973.SZ,128.39,136.2,124.0,127.0,-3.0,-2.3077,587554.947
300975.SZ,26.3,26.75,20.88,20.98,-6.02,-22.2963,531521.382
300976.SZ,173.02,177.68,171.61,172.09,-2.87,-1.6404,223087.002
300977.SZ,84.38,86.56,83.0,83.77,-0.09,-0.1073,84242.326
300978.SZ,28.0,28.93,23.18,23.2,-6.98,-23.1279,601483.066
