date,close,high,low,open,preclose,pctChg,volume,amount
2004-02-10,1691.009,1715.464,1683.596,1708.896,1703.529,-0.734946,2746535700,22258809478.0
2004-02-11,1677.759,1692.902,1660.009,1691.608,1691.009,-0.783556,2657791700,20943277431.0
2004-02-12,1663.832,1693.013,1660.313,1679.081,1677.759,-0.830095,2712235300,21718092974.0
2004-02-13,1658.539,1672.439,1653.24,1664.6029999999994,1663.832,-0.318126,2269776200,18580437110.0
2004-02-16,1696.8270000000002,1697.26,1661.445,1661.4520000000002,1658.539,2.3085430000000002,2299110600,19420663812.0
2004-02-17,1703.774,1710.8570000000002,1693.965,1701.409,1696.8270000000002,0.409413,2975420900,25884237648.0
2004-02-18,1717.096,1719.888,1697.317,1704.745,1703.774,0.7819050000000001,2921837500,25488156817.0
2004-02-19,1717.015,1728.0220000000006,1710.705,1719.309,1717.096,-0.004713,2733878100,23640127926.0
2004-02-20,1721.7520000000006,1722.5739999999994,1702.929,1715.806,1717.015,0.275882,2340915900,19954141392.0
2004-02-23,1681.654,1730.279,1680.8929999999998,1725.594,1721.7520000000006,-2.3289009999999997,2856297500,23885964526.0
2004-02-24,1682.297,1683.043,1650.177,1675.635,1681.654,0.038232999999999996,2699938100,21955399397.0
2004-02-25,1647.381,1700.4979999999994,1642.691,1684.902,1682.297,-2.075496,2458620500,20221345428.0
2004-02-26,1654.898,1655.295,1628.84,1642.409,1647.381,0.456298,2311168400,18267056599.0
2004-02-27,1675.067,1675.323,1657.039,1657.2620000000006,1654.898,1.21875,1970836300,16432730087.0
2004-03-01,1689.76,1690.07,1661.339,1676.2220000000002,1675.067,0.877158,1999017800,17093334909.0
2004-03-02,1687.2779999999998,1694.815,1677.979,1692.616,1689.76,-0.14688800000000002,2050750300,17387185247.0
2004-03-03,1661.812,1688.935,1654.564,1686.964,1687.2779999999998,-1.509292,1923997400,15950583168.0
2004-03-04,1668.874,1670.156,1642.625,1658.634,1661.812,0.42495900000000003,1788542900,14706938126.0
2004-03-05,1662.096,1675.026,1660.213,1671.061,1668.874,-0.406147,1607556900,13261255959.0
2004-03-08,1637.144,1665.7279999999994,1635.438,1660.642,1662.096,-1.501231,1563918500,12839133226.0
2004-03-09,1637.099,1659.6470000000006,1634.71,1636.206,1637.144,-0.002751,1622245700,12679282741.0
2004-03-10,1678.073,1678.4029999999998,1639.68,1639.68,1637.099,2.502842,1655457400,13186223793.0
2004-03-11,1691.6429999999998,1698.781,1672.668,1680.313,1678.073,0.808662,1850337800,15692468667.0
2004-03-12,1694.743,1699.249,1680.4520000000002,1692.87,1691.6429999999998,0.18325999999999998,1597543900,13584364960.0
2004-03-15,1736.22,1738.984,1696.8239999999994,1696.942,1694.743,2.447387,2520017200,21671367714.0
2004-03-16,1745.543,1747.981,1730.735,1741.6229999999994,1736.22,0.536971,2217625000,19179496341.0
2004-03-17,1745.098,1750.713,1730.266,1746.74,1745.543,-0.025490000000000002,1909061500,16477156953.0
2004-03-18,1717.26,1755.101,1714.895,1746.1760000000006,1745.098,-1.595212,2099120500,17664375186.0
2004-03-19,1747.872,1748.187,1710.836,1715.473,1717.26,1.782604,1772125900,14878384761.0
2004-03-22,1755.685,1760.076,1742.372,1749.7089999999994,1747.872,0.447007,1758586800,14974710052.0
2004-03-23,1741.695,1755.332,1731.489,1755.321,1755.685,-0.796846,1848360500,15877938045.0
2004-03-24,1740.054,1752.418,1729.511,1740.89,1741.695,-0.094218,1782155400,15500502366.0
2004-03-25,1736.477,1751.813,1725.984,1737.4879999999994,1740.054,-0.20556300000000002,1618544100,13817952271.0
2004-03-26,1734.047,1741.565,1720.876,1737.058,1736.477,-0.139942,1639196200,14593097287.0
2004-03-29,1719.674,1740.305,1717.864,1734.59,1734.047,-0.828873,1643088100,14358914078.0
2004-03-30,1724.277,1727.178,1711.664,1718.783,1719.674,0.267669,1374627800,12300178176.0
2004-03-31,1741.6229999999994,1745.703,1724.21,1726.569,1724.277,1.005991,1614404300,14187231876.0
2004-04-01,1758.1470000000006,1758.9820000000002,1741.33,1744.7089999999994,1741.6229999999994,0.948766,1796814600,16084637848.0
2004-04-02,1768.645,1771.672,1756.6529999999998,1760.467,1758.1470000000006,0.597109,2128540100,18900257024.0
2004-04-05,1766.483,1774.12,1753.713,1771.737,1768.645,-0.12224000000000004,2376120600,21645503883.0
2004-04-06,1777.516,1777.744,1754.741,1767.322,1766.483,0.624572,2305570500,20784275538.0
2004-04-07,1774.552,1783.007,1771.13,1779.427,1777.516,-0.166749,2237267100,20473708026.0
2004-04-08,1770.279,1778.095,1765.0220000000006,1774.398,1774.552,-0.24079,2236884800,20656152800.0
2004-04-09,1727.348,1778.22,1721.59,1770.911,1770.279,-2.4251,2441406000,22170520191.0
2004-04-12,1722.986,1729.622,1702.4,1717.203,1727.348,-0.252529,1844341900,16316105307.0
2004-04-13,1715.136,1734.918,1710.391,1724.578,1722.986,-0.455603,1910027600,16730360250.0
2004-04-14,1697.156,1716.82,1678.336,1714.526,1715.136,-1.0483120000000001,1952741400,16834938104.0
2004-04-15,1679.076,1705.017,1674.911,1697.244,1697.156,-1.065309,1513868400,12962215861.0
2004-04-16,1693.861,1694.557,1656.302,1678.9720000000002,1679.076,0.880539,1751544300,14467179259.0
2004-04-19,1675.885,1698.691,1672.354,1695.333,1693.861,-1.0612409999999999,1379201500,11694357452.0
2004-04-20,1669.422,1682.05,1659.946,1674.3629999999994,1675.885,-0.385648,1286166400,11079449276.0
2004-04-21,1651.5770000000002,1675.36,1645.078,1669.382,1669.422,-1.0689309999999999,1524723500,12293836134.0
2004-04-22,1657.785,1659.7910000000006,1637.29,1649.0510000000006,1651.5770000000002,0.375884,1255046300,10241894049.0
2004-04-23,1635.501,1653.99,1632.559,1653.944,1657.785,-1.344207,1226155200,9802429142.0
2004-04-26,1635.499,1644.5020000000006,1623.049,1633.269,1635.501,-0.00011899999999999999,1021256400,8296342073.0
2004-04-27,1611.86,1640.695,1608.811,1636.438,1635.499,-1.4453719999999999,1273921500,10412613716.0
2004-04-28,1606.8010000000006,1615.1429999999998,1589.1,1606.421,1611.86,-0.31385799999999997,1250021500,10169454946.0
2004-04-29,1579.447,1613.555,1578.094,1605.302,1606.8010000000006,-1.702389,1342574400,10990144331.0
2004-04-30,1595.5870000000002,1599.561,1572.23,1579.966,1579.447,1.021878,1241838000,9950046148.0
2004-05-10,1560.215,1603.0739999999994,1555.26,1600.626,1595.5870000000002,-2.216869,818091400,6320908251.0
2004-05-11,1568.059,1570.761,1545.631,1556.717,1560.215,0.5027510000000001,774439800,6118224464.0
2004-05-12,1603.7679999999998,1604.424,1564.139,1568.409,1568.059,2.277273,1098557100,8683936897.0
2004-05-13,1597.57,1606.072,1589.458,1605.704,1603.7679999999998,-0.386465,886566200,7298789875.0
2004-05-14,1562.688,1597.319,1558.5379999999998,1596.734,1597.57,-2.183439,941145400,7340282156.0
2004-05-17,1539.9589999999994,1562.392,1537.466,1556.6729999999998,1562.688,-1.454481,840133900,6490719245.0
2004-05-18,1555.442,1555.859,1526.2379999999994,1537.338,1539.9589999999994,1.005419,1205332000,9771755635.0
2004-05-19,1558.287,1575.378,1548.161,1559.2620000000006,1555.442,0.18290399999999998,1248855400,9588837562.0
2004-05-20,1549.061,1571.303,1542.219,1556.685,1558.287,-0.5920569999999999,915000600,7063731074.0
2004-05-21,1558.33,1559.859,1545.619,1548.563,1549.061,0.5983569999999999,843808600,6357027206.0
2004-05-24,1550.348,1562.332,1547.359,1559.552,1558.33,-0.512211,746034200,5981192642.0
2004-05-25,1518.045,1549.588,1516.345,1549.021,1550.348,-2.083595,918944800,7048290545.0
2004-05-26,1524.436,1529.914,1508.645,1515.156,1518.045,0.421001,740656900,5533020248.0
2004-05-27,1557.178,1559.5510000000006,1515.973,1524.943,1524.436,2.147807,1226855200,9268049513.0
2004-05-28,1548.7220000000002,1561.004,1545.648,1558.4160000000006,1557.178,-0.543029,852679000,6628512812.0
2004-05-31,1555.906,1556.794,1544.713,1549.031,1548.7220000000002,0.4638640000000001,731838100,5586197122.0
2004-06-01,1579.658,1579.82,1553.118,1555.562,1555.906,1.526567,1299153100,11035326051.0
2004-06-02,1567.067,1580.57,1562.239,1580.2089999999994,1579.658,-0.797068,1366455200,11697217641.0
2004-06-03,1543.527,1566.828,1540.741,1566.421,1567.067,-1.5021719999999998,1129777300,9216851606.0
2004-06-04,1542.086,1549.496,1534.9920000000006,1541.0929999999994,1543.527,-0.093352,1047602400,8151322941.0
2004-06-07,1517.145,1538.499,1508.874,1538.463,1542.086,-1.617357,912521700,7066976023.0
2004-06-08,1493.814,1519.991,1488.63,1514.783,1517.145,-1.537826,1001392800,7770319362.0
2004-06-09,1468.071,1497.182,1464.16,1492.1989999999994,1493.814,-1.7233020000000001,1131524000,8756699899.0
2004-06-10,1468.344,1478.167,1456.321,1465.556,1468.071,0.018591999999999997,1025490000,7739197765.0
2004-06-11,1472.072,1499.4589999999994,1469.536,1471.689,1468.344,0.253893,1037052500,7772181795.0
2004-06-14,1438.736,1471.446,1431.314,1471.446,1472.072,-2.264567,1037131600,7593384340.0
2004-06-15,1463.777,1469.571,1433.033,1436.082,1438.736,1.740487,994754500,7223726302.0
2004-06-16,1475.4160000000006,1491.686,1452.578,1465.227,1463.777,0.795137,1087080200,7844605922.0
2004-06-17,1445.501,1478.489,1443.534,1475.273,1475.4160000000006,-2.027566,922110200,6783634598.0
2004-06-18,1427.3010000000006,1442.48,1411.031,1442.476,1445.501,-1.259076,992642900,7343849405.0
2004-06-21,1433.467,1434.204,1414.969,1421.828,1427.3010000000006,0.43200500000000003,760722200,5846250580.0
2004-06-22,1450.683,1456.13,1430.963,1434.4160000000006,1433.467,1.2009999999999998,1066981900,8316544946.0
2004-06-23,1440.729,1450.109,1428.797,1450.069,1450.683,-0.686158,829368000,6505749042.0
2004-06-24,1427.754,1447.394,1426.4920000000006,1438.311,1440.729,-0.900584,911814000,6935926251.0
2004-06-25,1401.1129999999994,1434.473,1399.391,1426.554,1427.754,-1.865937,944282900,7064110482.0
2004-06-28,1385.181,1397.5220000000006,1380.197,1396.361,1401.1129999999994,-1.1370959999999999,794572500,5621284297.0
2004-06-29,1408.689,1409.376,1376.2179999999994,1384.6429999999998,1385.181,1.697102,1021161800,6847560919.0
2004-06-30,1399.162,1415.844,1394.6760000000006,1408.2720000000006,1408.689,-0.676301,820082900,5567715011.0
2004-07-01,1441.068,1445.102,1396.3470000000002,1398.198,1399.162,2.995079,1382216700,9389312588.0
2004-07-02,1441.19,1447.612,1428.0739999999994,1441.121,1441.068,0.008462,1067266300,7259998523.0
2004-07-05,1444.59,1444.932,1429.12,1440.17,1441.19,0.235918,814338200,5422659471.0
2004-07-06,1450.501,1466.784,1445.316,1445.398,1444.59,0.409183,1208179300,8269708751.0
2004-07-07,1438.398,1448.956,1434.293,1448.95,1450.501,-0.8344030000000001,782462100,5335863460.0
2004-07-08,1439.783,1440.638,1426.948,1436.473,1438.398,0.096288,690535000,4646707888.0
2004-07-09,1430.654,1451.7520000000006,1429.139,1439.735,1439.783,-0.634047,712697800,4903993873.0
2004-07-12,1397.148,1426.251,1393.807,1426.251,1430.654,-2.342013,838189200,5651494105.0
2004-07-13,1399.461,1403.141,1389.159,1395.3529999999994,1397.148,0.16555899999999998,699480400,4573022566.0
2004-07-14,1403.755,1408.987,1378.912,1399.865,1399.461,0.306829,1012078100,6564523435.0
2004-07-15,1421.544,1422.256,1399.984,1404.471,1403.755,1.26724,1234654000,8379324026.0
2004-07-16,1456.13,1458.385,1422.24,1423.687,1421.544,2.432993,2200264500,14521785993.0
2004-07-19,1457.537,1465.84,1447.05,1456.771,1456.13,0.096625,1288418000,8918160433.0
2004-07-20,1447.941,1457.2910000000006,1440.056,1457.227,1457.537,-0.658367,1211994200,8267580337.0
2004-07-21,1448.037,1452.858,1436.8470000000002,1446.517,1447.941,0.006626000000000001,931915300,6525011883.0
2004-07-22,1407.438,1449.686,1404.542,1448.128,1448.037,-2.803727,1278009400,8737395815.0
2004-07-23,1407.396,1408.457,1387.2620000000006,1403.36,1407.438,-0.002984,1047862200,6923956268.0
2004-07-26,1387.67,1401.881,1381.905,1401.8429999999994,1407.396,-1.401592,809887900,5300205784.0
2004-07-27,1384.128,1395.311,1373.42,1386.995,1387.67,-0.255247,896788500,5818165774.0
2004-07-28,1388.81,1397.167,1366.503,1385.504,1384.128,0.338264,986495400,6177062902.0
2004-07-29,1407.331,1407.342,1385.9620000000002,1388.6170000000006,1388.81,1.333587,1108007700,7127885165.0
2004-07-30,1386.2020000000002,1409.119,1384.7379999999994,1408.489,1407.331,-1.501354,899729500,5871532036.0
2004-08-02,1373.217,1383.0770000000002,1370.499,1381.8770000000006,1386.2020000000002,-0.936731,698313600,4735426617.0
2004-08-03,1366.2579999999996,1378.196,1363.693,1371.275,1373.217,-0.5067649999999999,760192300,5436678554.0
2004-08-04,1404.505,1424.553,1364.009,1365.665,1366.2579999999996,2.799394,1709399000,10832307528.0
2004-08-05,1389.039,1413.082,1387.546,1402.374,1404.505,-1.101175,1070146800,6800556486.0
2004-08-06,1390.461,1400.954,1380.315,1388.073,1389.039,0.102382,902472700,5898388469.0
2004-08-09,1395.848,1397.59,1382.943,1388.0839999999994,1390.461,0.387423,795196700,5068288343.0
2004-08-10,1400.769,1404.7220000000002,1390.943,1396.6229999999994,1395.848,0.352547,681690400,4507090899.0
2004-08-11,1384.964,1401.251,1382.244,1401.021,1400.769,-1.128313,756042700,4806191729.0
2004-08-12,1368.196,1378.794,1357.079,1378.794,1384.964,-1.210713,829560700,5137067810.0
2004-08-13,1368.45,1377.816,1358.315,1361.985,1368.196,0.018558,826161700,5353425151.0
2004-08-16,1354.511,1369.866,1350.839,1366.516,1368.45,-1.0185950000000001,749038100,4673419095.0
2004-08-17,1360.2,1364.409,1344.813,1354.382,1354.511,0.420001,692056400,4698175266.0
2004-08-18,1358.216,1371.234,1357.027,1359.871,1360.2,-0.145862,744763000,5102229530.0
2004-08-19,1340.45,1357.2679999999998,1333.479,1357.231,1358.216,-1.308039,809858700,5098505758.0
2004-08-20,1341.7379999999996,1349.475,1327.769,1338.307,1340.45,0.096094,802886100,4926799144.0
2004-08-23,1325.4129999999998,1339.936,1322.979,1339.933,1341.7379999999996,-1.216711,619375000,3922718551.0
2004-08-24,1344.626,1347.151,1317.556,1323.7910000000004,1325.4129999999998,1.4495870000000002,946483200,5432909078.0
2004-08-25,1339.784,1346.967,1334.292,1344.4620000000002,1344.626,-0.360094,656099400,3810560488.0
2004-08-26,1334.422,1340.948,1330.223,1339.616,1339.784,-0.40021799999999996,583103000,3497269035.0
2004-08-27,1320.614,1337.73,1314.6,1333.307,1334.422,-1.0347540000000002,675224600,4034196586.0
2004-08-30,1319.4070000000004,1322.2320000000002,1310.024,1318.318,1320.614,-0.091399,592105000,3410187703.0
2004-08-31,1342.062,1360.754,1331.7620000000004,1342.302,1319.4070000000004,1.7170619999999999,1165273200,6873347888.0
2004-09-01,1321.4620000000002,1340.771,1319.862,1340.75,1342.062,-1.53495,624639400,3639041068.0
2004-09-02,1327.927,1328.6070000000002,1303.188,1319.071,1321.4620000000002,0.489228,853306800,4812774998.0
2004-09-03,1327.116,1333.219,1319.825,1327.807,1327.927,-0.061075,747210200,4056540430.0
2004-09-06,1321.465,1326.8729999999996,1315.958,1326.4589999999996,1327.116,-0.42581099999999994,578730400,3194217445.0
2004-09-07,1324.294,1325.683,1312.312,1321.208,1321.465,0.214079,565281300,3166533842.0
2004-09-08,1309.333,1323.259,1302.113,1322.84,1324.294,-1.129729,821318600,4048421705.0
2004-09-09,1284.307,1307.472,1281.749,1307.468,1309.333,-1.911355,808583700,4421933714.0
2004-09-10,1287.081,1287.747,1270.937,1281.583,1284.307,0.215996,611111300,3369487137.0
2004-09-13,1260.316,1285.319,1259.432,1285.319,1287.081,-2.079513,686224000,3813116088.0
2004-09-14,1300.357,1305.734,1266.232,1266.232,1260.316,3.177062,1261124700,6965915597.0
2004-09-15,1355.226,1374.036,1301.376,1303.288,1300.357,4.219525,2931277200,17022337012.0
2004-09-16,1371.201,1377.99,1354.2,1364.25,1355.226,1.178777,2302492000,13489356414.0
2004-09-17,1414.7020000000002,1415.64,1368.543,1373.499,1371.201,3.172472,3108564000,18842047974.0
2004-09-20,1463.221,1463.793,1422.899,1423.9720000000002,1414.7020000000002,3.429621,4188815500,26290815250.0
2004-09-21,1448.562,1467.543,1436.51,1466.203,1463.221,-1.001827,3477648500,22392127801.0
2004-09-22,1420.148,1451.4129999999998,1414.701,1444.254,1448.562,-1.9615360000000002,3018538200,19496834886.0
2004-09-23,1464.779,1464.976,1408.61,1417.391,1420.148,3.1427080000000003,2235234200,14700579290.0
2004-09-24,1435.563,1496.214,1434.31,1475.091,1464.779,-1.9945709999999999,4085530500,28667519229.0
2004-09-27,1427.398,1466.402,1419.313,1452.5079999999994,1435.563,-0.568769,1974973800,12904648807.0
2004-09-28,1435.589,1438.0479999999998,1416.6029999999994,1430.221,1427.398,0.5738439999999999,1412237000,9254854511.0
2004-09-29,1420.009,1438.977,1417.829,1436.706,1435.589,-1.085266,1317954400,8676821361.0
2004-09-30,1396.7,1420.052,1390.684,1418.108,1420.009,-1.641474,1295904900,8234662298.0
2004-10-08,1422.929,1423.204,1373.928,1395.669,1396.7,1.8779270000000001,1381398400,9385252704.0
2004-10-11,1413.154,1437.572,1409.223,1424.225,1422.929,-0.686956,2321482900,16434170520.0
2004-10-12,1384.439,1410.61,1380.692,1410.61,1413.154,-2.031986,1708983700,11572506382.0
2004-10-13,1386.721,1393.652,1372.063,1382.356,1384.439,0.164831,1428411100,9790164984.0
2004-10-14,1332.938,1387.362,1331.131,1386.858,1386.721,-3.878427,1724777100,11661332770.0
2004-10-15,1330.5179999999998,1340.116,1312.55,1328.4720000000002,1332.938,-0.181557,1354316800,8960323331.0
2004-10-18,1335.394,1341.783,1316.323,1332.521,1330.5179999999998,0.366481,1011913600,6804062896.0
2004-10-19,1337.618,1361.814,1334.465,1339.064,1335.394,0.166543,1304036900,8444424476.0
2004-10-20,1330.5839999999996,1337.715,1311.8770000000004,1337.714,1337.618,-0.525864,1186456100,7605659678.0
2004-10-21,1310.545,1340.963,1304.544,1331.22,1330.5839999999996,-1.506026,1643646900,10673486217.0
2004-10-22,1329.355,1330.56,1294.0410000000004,1310.854,1310.545,1.435276,1792506100,11619270408.0
2004-10-25,1311.151,1346.881,1308.892,1337.254,1329.355,-1.369384,1756603300,11808958232.0
2004-10-26,1324.783,1325.2020000000002,1289.873,1309.622,1311.151,1.0396940000000001,1706971200,10965410268.0
2004-10-27,1342.799,1343.029,1314.8670000000004,1326.917,1324.783,1.35992,2076824200,12961626985.0
2004-10-28,1341.737,1356.631,1336.75,1340.815,1342.799,-0.07908,1959382900,12244172799.0
2004-10-29,1320.536,1337.276,1304.067,1316.599,1341.737,-1.580119,1790571500,11215927869.0
2004-11-01,1305.2910000000004,1323.101,1304.294,1317.658,1320.536,-1.154455,1196191500,7218346779.0
2004-11-02,1301.528,1306.278,1290.988,1303.878,1305.2910000000004,-0.28829299999999997,1096095500,6711524359.0
2004-11-03,1326.749,1327.5,1301.3239999999996,1304.575,1301.528,1.937805,1328283500,8411264167.0
2004-11-04,1304.776,1338.264,1301.363,1328.115,1326.749,-1.6561549999999998,1397438400,8753620447.0
2004-11-05,1305.128,1315.941,1298.707,1308.654,1304.776,0.026982,999636000,6257655769.0
2004-11-08,1304.229,1307.619,1292.909,1303.522,1305.128,-0.068886,737665600,4398204250.0
2004-11-09,1307.429,1313.151,1299.942,1304.371,1304.229,0.245352,711164000,4270396170.0
2004-11-10,1354.386,1360.713,1302.704,1310.319,1307.429,3.5915550000000005,2331973800,14102138183.0
2004-11-11,1347.07,1379.86,1346.029,1358.6470000000004,1354.386,-0.5401739999999999,2742989500,16803175455.0
2004-11-12,1352.217,1360.329,1341.124,1346.8429999999996,1347.07,0.382096,1574410500,9490677836.0
2004-11-15,1370.046,1370.616,1354.4779999999996,1354.4779999999996,1352.217,1.3185,1423053500,8929425605.0
2004-11-16,1370.389,1376.189,1361.279,1372.576,1370.046,0.025037,1416560700,8616093077.0
2004-11-17,1356.138,1370.792,1350.521,1370.698,1370.389,-1.039931,1223426100,7593392536.0
2004-11-18,1367.828,1368.061,1352.886,1353.4979999999996,1356.138,0.8620110000000001,1158909500,7315559010.0
2004-11-19,1379.96,1380.076,1365.241,1369.806,1367.828,0.886951,1410790400,8670276966.0
2004-11-22,1383.02,1387.342,1374.406,1381.579,1379.96,0.22175,1666743900,10273902372.0
2004-11-23,1371.244,1383.787,1368.1429999999998,1383.525,1383.02,-0.8514700000000001,1632852000,10039118932.0
2004-11-24,1359.125,1380.766,1358.4520000000002,1371.323,1371.244,-0.8837969999999999,1635543400,9764012688.0
2004-11-25,1358.333,1362.159,1348.406,1358.408,1359.125,-0.058272000000000004,1342533800,7758391014.0
2004-11-26,1356.727,1362.494,1354.795,1357.536,1358.333,-0.11823,1043493300,6121805743.0
2004-11-29,1337.434,1354.575,1335.608,1354.575,1356.727,-1.422032,1008315100,6080041480.0
2004-11-30,1340.771,1341.4820000000002,1332.2879999999998,1335.9979999999996,1337.434,0.24950999999999998,927724500,5475046407.0
2004-12-01,1334.944,1342.546,1332.967,1340.9160000000004,1340.771,-0.43460299999999996,955342900,5797059429.0
2004-12-02,1333.09,1334.058,1324.553,1333.573,1334.944,-0.138882,1280448300,7714799578.0
2004-12-03,1337.197,1343.711,1332.856,1333.009,1333.09,0.308085,1350501600,8201369578.0
2004-12-06,1339.644,1342.831,1327.3829999999996,1337.807,1337.197,0.182996,1066478500,6326780468.0
2004-12-07,1323.7520000000004,1340.879,1322.818,1339.818,1339.644,-1.186292,1023680500,5960762522.0
2004-12-08,1326.438,1337.87,1322.0510000000004,1331.277,1323.7520000000004,0.20291099999999998,859335800,4929900972.0
2004-12-09,1338.81,1352.455,1318.4679999999996,1326.744,1326.438,0.9327290000000001,1525791100,8334090722.0
2004-12-10,1317.717,1340.365,1316.6429999999998,1336.628,1338.81,-1.575505,1107238600,6280950481.0
2004-12-13,1309.695,1314.4,1299.804,1312.605,1317.717,-0.608787,854945300,4859194743.0
2004-12-14,1307.553,1315.894,1303.149,1309.066,1309.695,-0.163547,804598200,4652200350.0
2004-12-15,1313.045,1317.816,1291.855,1307.34,1307.553,0.420026,1140508900,6514899965.0
2004-12-16,1305.018,1317.6170000000004,1302.485,1311.027,1313.045,-0.6113350000000001,905880200,5060280833.0
2004-12-17,1290.49,1303.94,1288.237,1303.94,1305.018,-1.113238,766209900,4229595109.0
2004-12-20,1275.4589999999996,1286.066,1272.146,1286.066,1290.49,-1.164752,805310700,4603037789.0
2004-12-21,1275.17,1285.705,1271.03,1275.087,1275.4589999999996,-0.022654,699952900,3734396422.0
2004-12-22,1307.57,1307.726,1275.063,1277.183,1275.17,2.54083,1333967500,7370728946.0
2004-12-23,1282.719,1308.589,1280.718,1308.576,1307.57,-1.9005450000000002,847608800,4917096451.0
2004-12-24,1285.036,1290.657,1280.38,1281.318,1282.719,0.180633,718052100,4282648421.0
2004-12-27,1280.272,1292.313,1276.73,1285.41,1285.036,-0.370732,723114900,4172827406.0
2004-12-28,1278.943,1283.631,1271.91,1280.931,1280.272,-0.103804,775821200,4318210090.0
2004-12-29,1274.313,1285.549,1270.887,1278.688,1278.943,-0.362018,871398700,4767536601.0
2004-12-30,1273.7089999999996,1280.571,1264.152,1273.154,1274.313,-0.047398,881285700,5014102747.0
2004-12-31,1266.496,1280.827,1264.486,1275.386,1273.7089999999996,-0.5663,830394900,4695701349.0
2005-01-04,1242.774,1260.782,1238.179,1260.782,1266.496,-1.8730360000000001,816177000,4418452047.0
2005-01-05,1251.937,1258.58,1235.746,1241.682,1242.774,0.7372989999999999,867865100,4916589314.0
2005-01-06,1239.43,1252.735,1234.236,1252.493,1251.937,-0.999009,792225400,4381370333.0
2005-01-07,1244.746,1256.313,1235.508,1239.323,1239.43,0.4289,894087100,5040041939.0
2005-01-10,1252.401,1252.723,1236.089,1243.576,1244.746,0.614987,723468300,4118291757.0
2005-01-11,1257.462,1260.871,1247.835,1252.711,1252.401,0.404107,772557000,4368276172.0
2005-01-12,1256.923,1257.193,1246.422,1257.17,1257.462,-0.042869,676958500,3799862955.0
2005-01-13,1256.314,1259.499,1251.016,1255.718,1256.923,-0.048451999999999995,874670700,5003680868.0
2005-01-14,1245.62,1268.856,1243.873,1255.871,1256.314,-0.851218,989832700,5272487558.0
2005-01-17,1216.652,1236.397,1214.065,1235.5739999999996,1245.62,-2.32559,1002856500,5434886351.0
2005-01-18,1225.454,1226.043,1207.052,1215.776,1216.652,0.723461,1019028800,5294355367.0
2005-01-19,1218.108,1225.075,1214.635,1225.075,1225.454,-0.5994470000000001,937719500,4677974231.0
2005-01-20,1204.394,1213.96,1199.167,1213.368,1218.108,-1.125843,1031028400,5383794395.0
2005-01-21,1234.476,1237.909,1189.211,1201.933,1204.394,2.49768,1697008000,9001891146.0
2005-01-24,1255.777,1265.9489999999996,1239.8,1258.024,1234.476,1.725512,1802020700,9786782740.0
2005-01-25,1254.234,1254.866,1239.164,1252.354,1255.777,-0.12287000000000001,1181392400,6439329703.0
2005-01-26,1241.958,1254.232,1240.131,1252.372,1254.234,-0.978765,964069100,5351521296.0
2005-01-27,1225.891,1241.137,1223.877,1239.579,1241.958,-1.293684,941282900,4955027537.0
2005-01-28,1213.673,1226.304,1208.857,1223.727,1225.891,-0.996664,817055700,4199937444.0
2005-01-31,1191.823,1210.755,1190.173,1210.755,1213.673,-1.800318,907806200,4668009630.0
2005-02-01,1188.931,1203.066,1187.26,1189.501,1191.823,-0.2426510000000001,934022200,4907930781.0
2005-02-02,1252.5,1253.159,1189.502,1189.502,1188.931,5.346733,1905406200,10397266956.0
2005-02-03,1242.307,1269.155,1236.179,1253.813,1252.5,-0.813812,2041522500,10897290873.0
2005-02-04,1269.004,1274.115,1235.64,1238.609,1242.307,2.148987,1702829300,9664344703.0
2005-02-16,1278.88,1291.465,1270.318,1276.015,1269.004,0.778246,1444545500,7980113925.0
2005-02-17,1276.134,1280.028,1263.711,1280.028,1278.88,-0.21471700000000002,1121861200,6103111134.0
2005-02-18,1258.969,1278.624,1258.561,1275.664,1276.134,-1.345081,1068805000,5785501661.0
2005-02-21,1284.48,1284.937,1259.509,1259.528,1258.969,2.0263400000000003,1253692200,6930691886.0
2005-02-22,1309.277,1312.533,1282.783,1285.629,1284.48,1.930509,2260281500,12773513576.0
2005-02-23,1309.475,1316.588,1299.146,1309.624,1309.277,0.015123,2418912700,13699232367.0
2005-02-24,1309.9489999999996,1310.967,1296.979,1307.036,1309.475,0.036198,2011581500,11356347739.0
2005-02-25,1312.445,1328.533,1311.205,1311.3670000000004,1309.9489999999996,0.19054000000000001,2406961000,13978978564.0
2005-02-28,1306.003,1315.1370000000004,1298.928,1311.439,1312.445,-0.490832,1765143200,10244600541.0
2005-03-01,1303.412,1308.758,1295.642,1305.249,1306.003,-0.198397,1398095200,7981055197.0
2005-03-02,1287.45,1316.723,1285.9160000000004,1303.31,1303.412,-1.2246350000000001,1862863500,10749393259.0
2005-03-03,1294.339,1295.253,1276.88,1285.197,1287.45,0.535092,1282360900,6981237940.0
2005-03-04,1287.714,1299.596,1286.481,1294.156,1294.339,-0.511844,1104995800,6269241707.0
2005-03-07,1293.739,1296.88,1287.74,1288.408,1287.714,0.4678850000000001,1076224600,6283006027.0
2005-03-08,1318.271,1318.895,1296.908,1298.25,1293.739,1.8962080000000001,1798439800,11159503108.0
2005-03-09,1316.7910000000004,1326.076,1310.235,1321.208,1318.271,-0.112267,2056718700,12224773496.0
2005-03-10,1286.233,1316.9,1282.528,1316.9,1316.7910000000004,-2.32064,1789766900,10537289289.0
